CS047-SIM-1,CS047,"In 1179, Waldo and one of his disciples went to Rome where they were welcomed by Pope Alexander III, and the Roman Curia.", Waldo and one of his disciples went to Rome in 1179.  They were welcomed by Pope Alexander III and the Roman Curia., Waldo and one of his disciples went to Rome in 1179.
CS047-SIM-2,CS047,"In 1179, Waldo and one of his disciples went to Rome where they were welcomed by Pope Alexander III, and the Roman Curia.", Waldo and one of his disciples went to Rome in 1179.  They were welcomed by Pope Alexander III and the Roman Curia., They were welcomed by Pope Alexander III and the Roman Curia.
CS048-SIM-1,CS048,In 1827 the Cliff Bridge opened improving access and was a foretaste of ambitious plans ahead., The Cliff Bridge opened in 1827.  It improved access.  It was a foretaste of ambitious plans., The Cliff Bridge opened in 1827.
CS048-SIM-2,CS048,In 1827 the Cliff Bridge opened improving access and was a foretaste of ambitious plans ahead., The Cliff Bridge opened in 1827.  It improved access.  It was a foretaste of ambitious plans., It improved access.
CS048-SIM-3,CS048,In 1827 the Cliff Bridge opened improving access and was a foretaste of ambitious plans ahead., The Cliff Bridge opened in 1827.  It improved access.  It was a foretaste of ambitious plans., It was a foretaste of ambitious plans.
CS049-SIM-1,CS049,In 1827 the Cliff Bridge opened improving access and was a foretaste of ambitious plans ahead., The Cliff Bridge opened in 1827.  Access was improved by the opening of the Cliff Bridge.  There were ambitious plans ahead., The Cliff Bridge opened in 1827.
CS049-SIM-2,CS049,In 1827 the Cliff Bridge opened improving access and was a foretaste of ambitious plans ahead., The Cliff Bridge opened in 1827.  Access was improved by the opening of the Cliff Bridge.  There were ambitious plans ahead., Access was improved by the opening of the Cliff Bridge.
CS049-SIM-3,CS049,In 1827 the Cliff Bridge opened improving access and was a foretaste of ambitious plans ahead., The Cliff Bridge opened in 1827.  Access was improved by the opening of the Cliff Bridge.  There were ambitious plans ahead., There were ambitious plans ahead.
CS050-SIM-1,CS050,In 1827 the Cliff Bridge opened improving access and was a foretaste of ambitious plans ahead.,In 1827 the Cliff Bridge opened. It improved access. It was a foretaste of ambitious plans ahead.,In 1827 the Cliff Bridge opened.
CS050-SIM-2,CS050,In 1827 the Cliff Bridge opened improving access and was a foretaste of ambitious plans ahead.,In 1827 the Cliff Bridge opened. It improved access. It was a foretaste of ambitious plans ahead.,It improved access.
CS050-SIM-3,CS050,In 1827 the Cliff Bridge opened improving access and was a foretaste of ambitious plans ahead.,In 1827 the Cliff Bridge opened. It improved access. It was a foretaste of ambitious plans ahead.,It was a foretaste of ambitious plans ahead.
CS051-SIM-1,CS051,"The cecum is a pouchlike structure of the colon, located at the junction of the small intestine and the large intestine.", The cecum is a pouchlike structure.  It is located at the junction of the small and large intestine.  The cecum is part of the colon., The cecum is a pouchlike structure.
CS051-SIM-2,CS051,"The cecum is a pouchlike structure of the colon, located at the junction of the small intestine and the large intestine.", The cecum is a pouchlike structure.  It is located at the junction of the small and large intestine.  The cecum is part of the colon., It is located at the junction of the small and large intestine.
CS051-SIM-3,CS051,"The cecum is a pouchlike structure of the colon, located at the junction of the small intestine and the large intestine.", The cecum is a pouchlike structure.  It is located at the junction of the small and large intestine.  The cecum is part of the colon., The cecum is part of the colon.
CS052-SIM-1,CS052,"The inaugural Principal was Mr Reidal who managaed the school from 1953 to 1956, the next principal was Bill Walker who served from 1957 to 1959.", Mr Reidal was the inaugural Principal.  He managed the school from 1953 to 1956.  Bill Walker was the next Principal. He served from 1957 to 1959., Mr Reidal was the inaugural Principal.
CS052-SIM-2,CS052,"The inaugural Principal was Mr Reidal who managaed the school from 1953 to 1956, the next principal was Bill Walker who served from 1957 to 1959.", Mr Reidal was the inaugural Principal.  He managed the school from 1953 to 1956.  Bill Walker was the next Principal. He served from 1957 to 1959., He managed the school from 1953 to 1956.
CS052-SIM-3,CS052,"The inaugural Principal was Mr Reidal who managaed the school from 1953 to 1956, the next principal was Bill Walker who served from 1957 to 1959.", Mr Reidal was the inaugural Principal.  He managed the school from 1953 to 1956.  Bill Walker was the next Principal. He served from 1957 to 1959., Bill Walker was the next Principal.
CS052-SIM-4,CS052,"The inaugural Principal was Mr Reidal who managaed the school from 1953 to 1956, the next principal was Bill Walker who served from 1957 to 1959.", Mr Reidal was the inaugural Principal.  He managed the school from 1953 to 1956.  Bill Walker was the next Principal. He served from 1957 to 1959.,He served from 1957 to 1959.
CS053-SIM-1,CS053,"However, after getting hopelessly lost he returns to his home town and, not wanting to go home, visits his old basketball coach, Marty Tothero."," He gets hopelessly lost.  He returns to his home town.  He does not want to go home. He visits his old basketball coach, Marty Tothero.", He gets hopelessly lost.
CS053-SIM-2,CS053,"However, after getting hopelessly lost he returns to his home town and, not wanting to go home, visits his old basketball coach, Marty Tothero."," He gets hopelessly lost.  He returns to his home town.  He does not want to go home. He visits his old basketball coach, Marty Tothero.", He returns to his home town.
CS053-SIM-3,CS053,"However, after getting hopelessly lost he returns to his home town and, not wanting to go home, visits his old basketball coach, Marty Tothero."," He gets hopelessly lost.  He returns to his home town.  He does not want to go home. He visits his old basketball coach, Marty Tothero.", He does not want to go home.
CS053-SIM-4,CS053,"However, after getting hopelessly lost he returns to his home town and, not wanting to go home, visits his old basketball coach, Marty Tothero."," He gets hopelessly lost.  He returns to his home town.  He does not want to go home. He visits his old basketball coach, Marty Tothero.","He visits his old basketball coach, Marty Tothero."
CS054-SIM-1,CS054,"It is located adjacent to the grounds of the Pro Football Hall of Fame and hosts the annual Pro Football Hall of Fame Game, along with various high school and college football games.", It is located near the Pro Football Hall of Fame.  It hosts the annual Pro Football Hall of Fame Game.  It hosts various high school and college football games., It is located near the Pro Football Hall of Fame.
CS054-SIM-2,CS054,"It is located adjacent to the grounds of the Pro Football Hall of Fame and hosts the annual Pro Football Hall of Fame Game, along with various high school and college football games.", It is located near the Pro Football Hall of Fame.  It hosts the annual Pro Football Hall of Fame Game.  It hosts various high school and college football games., It hosts the annual Pro Football Hall of Fame Game.
CS054-SIM-3,CS054,"It is located adjacent to the grounds of the Pro Football Hall of Fame and hosts the annual Pro Football Hall of Fame Game, along with various high school and college football games.", It is located near the Pro Football Hall of Fame.  It hosts the annual Pro Football Hall of Fame Game.  It hosts various high school and college football games., It hosts various high school and college football games.
CS055-SIM-1,CS055,"It is located adjacent to the grounds of the Pro Football Hall of Fame and hosts the annual Pro Football Hall of Fame Game, along with various high school and college football games.", It is next to the Pro Football Hall of Fame.  It hosts the annual Pro Football Hall of Fame Game.  It also hosts high school and college games., It is next to the Pro Football Hall of Fame.
CS055-SIM-2,CS055,"It is located adjacent to the grounds of the Pro Football Hall of Fame and hosts the annual Pro Football Hall of Fame Game, along with various high school and college football games.", It is next to the Pro Football Hall of Fame.  It hosts the annual Pro Football Hall of Fame Game.  It also hosts high school and college games., It hosts the annual Pro Football Hall of Fame Game.
CS055-SIM-3,CS055,"It is located adjacent to the grounds of the Pro Football Hall of Fame and hosts the annual Pro Football Hall of Fame Game, along with various high school and college football games.", It is next to the Pro Football Hall of Fame.  It hosts the annual Pro Football Hall of Fame Game.  It also hosts high school and college games., It also hosts high school and college games.
CS056-SIM-1,CS056,"It is located adjacent to the grounds of the Pro Football Hall of Fame and hosts the annual Pro Football Hall of Fame Game, along with various high school and college football games.", It is situated next to the Pro Football Hall of Fame.  It hosts the Pro Football Hall of Fame Game each year.  It hosts high school and college football games., It is situated next to the Pro Football Hall of Fame.
CS056-SIM-2,CS056,"It is located adjacent to the grounds of the Pro Football Hall of Fame and hosts the annual Pro Football Hall of Fame Game, along with various high school and college football games.", It is situated next to the Pro Football Hall of Fame.  It hosts the Pro Football Hall of Fame Game each year.  It hosts high school and college football games., It hosts the Pro Football Hall of Fame Game each year.
CS056-SIM-3,CS056,"It is located adjacent to the grounds of the Pro Football Hall of Fame and hosts the annual Pro Football Hall of Fame Game, along with various high school and college football games.", It is situated next to the Pro Football Hall of Fame.  It hosts the Pro Football Hall of Fame Game each year.  It hosts high school and college football games., It hosts high school and college football games.
CS057-SIM-1,CS057,This law means that hundreds if not thousands of hours I put into going to places and taking pictures of monuments and such will be wasted.This law is destroying value me and others created.,This law will waste the time I invested in taking pictures of monuments. This law is damaging the value created by me and others.,This law will waste the time I invested in taking pictures of monuments.
CS057-SIM-2,CS057,This law means that hundreds if not thousands of hours I put into going to places and taking pictures of monuments and such will be wasted.This law is destroying value me and others created.,This law will waste the time I invested in taking pictures of monuments. This law is damaging the value created by me and others.,This law is damaging the value created by me and others.
CS058-SIM-1,CS058,This law means that hundreds if not thousands of hours I put into going to places and taking pictures of monuments and such will be wasted.This law is destroying value me and others created.," This law is destroying value created by me and others.  Hundreds, if not thousands, of hours I spent photographing monuments will be wasted.", This law is destroying value created by me and others.
CS058-SIM-2,CS058,This law means that hundreds if not thousands of hours I put into going to places and taking pictures of monuments and such will be wasted.This law is destroying value me and others created.," This law is destroying value created by me and others.  Hundreds, if not thousands, of hours I spent photographing monuments will be wasted."," Hundreds, if not thousands, of hours I spent photographing monuments will be wasted."
CS059-SIM-1,CS059,"Prior to the start of the 2009 season with the Bayhawks, Hubbard suffered a back injury and was unable to play the 2009 season and has not played in the MLL since.", Hubbard suffered a back injury before the 2009 season with the Bayhawks.  He was unable to play the 2009 season.  He has not played in the MLL since., Hubbard suffered a back injury before the 2009 season with the Bayhawks.
CS059-SIM-2,CS059,"Prior to the start of the 2009 season with the Bayhawks, Hubbard suffered a back injury and was unable to play the 2009 season and has not played in the MLL since.", Hubbard suffered a back injury before the 2009 season with the Bayhawks.  He was unable to play the 2009 season.  He has not played in the MLL since., He was unable to play the 2009 season.
CS059-SIM-3,CS059,"Prior to the start of the 2009 season with the Bayhawks, Hubbard suffered a back injury and was unable to play the 2009 season and has not played in the MLL since.", Hubbard suffered a back injury before the 2009 season with the Bayhawks.  He was unable to play the 2009 season.  He has not played in the MLL since., He has not played in the MLL since.
CS060-SIM-1,CS060,"Prior to the start of the 2009 season with the Bayhawks, Hubbard suffered a back injury and was unable to play the 2009 season and has not played in the MLL since.", Hubbard suffered a back injury prior to the 2009 season.  He was unable to play in the 2009 season with the Bayhawks.  Hubbard has not played in the MLL since his injury., Hubbard suffered a back injury prior to the 2009 season.
CS060-SIM-2,CS060,"Prior to the start of the 2009 season with the Bayhawks, Hubbard suffered a back injury and was unable to play the 2009 season and has not played in the MLL since.", Hubbard suffered a back injury prior to the 2009 season.  He was unable to play in the 2009 season with the Bayhawks.  Hubbard has not played in the MLL since his injury., He was unable to play in the 2009 season with the Bayhawks.
CS060-SIM-3,CS060,"Prior to the start of the 2009 season with the Bayhawks, Hubbard suffered a back injury and was unable to play the 2009 season and has not played in the MLL since.", Hubbard suffered a back injury prior to the 2009 season.  He was unable to play in the 2009 season with the Bayhawks.  Hubbard has not played in the MLL since his injury., Hubbard has not played in the MLL since his injury.
CS061-SIM-1,CS061,"While adolescents strive for their freedoms, the unknowns to parents of what their child is doing on social media sites is a challenging subject, due to the increasing amount of predators on social media sites.", Adolescents strive for their freedoms.  Parents are challenged by the unknowns of their child's activity on social media sites.  Predators are increasingly present on social media sites., Adolescents strive for their freedoms.
CS061-SIM-2,CS061,"While adolescents strive for their freedoms, the unknowns to parents of what their child is doing on social media sites is a challenging subject, due to the increasing amount of predators on social media sites.", Adolescents strive for their freedoms.  Parents are challenged by the unknowns of their child's activity on social media sites.  Predators are increasingly present on social media sites., Parents are challenged by the unknowns of their child's activity on social media sites.
CS061-SIM-3,CS061,"While adolescents strive for their freedoms, the unknowns to parents of what their child is doing on social media sites is a challenging subject, due to the increasing amount of predators on social media sites.", Adolescents strive for their freedoms.  Parents are challenged by the unknowns of their child's activity on social media sites.  Predators are increasingly present on social media sites., Predators are increasingly present on social media sites.
CS062-SIM-1,CS062,"While adolescents strive for their freedoms, the unknowns to parents of what their child is doing on social media sites is a challenging subject, due to the increasing amount of predators on social media sites.", Adolescents strive for their freedoms.   Parents are uncertain of what their child is doing on social media sites.  Predators are increasingly present on social media sites., Adolescents strive for their freedoms.
CS062-SIM-2,CS062,"While adolescents strive for their freedoms, the unknowns to parents of what their child is doing on social media sites is a challenging subject, due to the increasing amount of predators on social media sites.", Adolescents strive for their freedoms.   Parents are uncertain of what their child is doing on social media sites.  Predators are increasingly present on social media sites.,  Parents are uncertain of what their child is doing on social media sites.
CS062-SIM-3,CS062,"While adolescents strive for their freedoms, the unknowns to parents of what their child is doing on social media sites is a challenging subject, due to the increasing amount of predators on social media sites.", Adolescents strive for their freedoms.   Parents are uncertain of what their child is doing on social media sites.  Predators are increasingly present on social media sites., Predators are increasingly present on social media sites.
CS063-SIM-1,CS063,The pieces are usually available in individual foil packages and come in various flavors., The pieces come in various flavors.  The pieces are available in individual foil packages.  They come in various flavors. They are usually available in individual foil packages., The pieces come in various flavors.
CS063-SIM-2,CS063,The pieces are usually available in individual foil packages and come in various flavors., The pieces come in various flavors.  The pieces are available in individual foil packages.  They come in various flavors. They are usually available in individual foil packages., The pieces are available in individual foil packages.
CS063-SIM-3,CS063,The pieces are usually available in individual foil packages and come in various flavors., The pieces come in various flavors.  The pieces are available in individual foil packages.  They come in various flavors. They are usually available in individual foil packages., They come in various flavors.
CS063-SIM-4,CS063,The pieces are usually available in individual foil packages and come in various flavors., The pieces come in various flavors.  The pieces are available in individual foil packages.  They come in various flavors. They are usually available in individual foil packages.,They are usually available in individual foil packages.
CS064-SIM-1,CS064,The pieces are usually available in individual foil packages and come in various flavors., Pieces are available in individual foil packages.  Pieces come in various flavors., Pieces are available in individual foil packages.
CS064-SIM-2,CS064,The pieces are usually available in individual foil packages and come in various flavors., Pieces are available in individual foil packages.  Pieces come in various flavors., Pieces come in various flavors.
CS065-SIM-1,CS065,"Sellers was born in Santa Monica, California, grew up in New York City before moving to Rome."," Sellers was born in Santa Monica, California.  He grew up in New York City.  He later moved to Rome."," Sellers was born in Santa Monica, California."
CS065-SIM-2,CS065,"Sellers was born in Santa Monica, California, grew up in New York City before moving to Rome."," Sellers was born in Santa Monica, California.  He grew up in New York City.  He later moved to Rome.", He grew up in New York City.
CS065-SIM-3,CS065,"Sellers was born in Santa Monica, California, grew up in New York City before moving to Rome."," Sellers was born in Santa Monica, California.  He grew up in New York City.  He later moved to Rome.", He later moved to Rome.
CS066-SIM-1,CS066,"Sellers was born in Santa Monica, California, grew up in New York City before moving to Rome."," Sellers was born in Santa Monica, California.  He grew up in New York City.  He then moved to Rome."," Sellers was born in Santa Monica, California."
CS066-SIM-2,CS066,"Sellers was born in Santa Monica, California, grew up in New York City before moving to Rome."," Sellers was born in Santa Monica, California.  He grew up in New York City.  He then moved to Rome.", He grew up in New York City.
CS066-SIM-3,CS066,"Sellers was born in Santa Monica, California, grew up in New York City before moving to Rome."," Sellers was born in Santa Monica, California.  He grew up in New York City.  He then moved to Rome.", He then moved to Rome.
CS067-SIM-1,CS067,"Sellers was born in Santa Monica, California, grew up in New York City before moving to Rome."," Sellers was born in Santa Monica, California.  He grew up in New York City.  He moved to Rome."," Sellers was born in Santa Monica, California."
CS067-SIM-2,CS067,"Sellers was born in Santa Monica, California, grew up in New York City before moving to Rome."," Sellers was born in Santa Monica, California.  He grew up in New York City.  He moved to Rome.", He grew up in New York City.
CS067-SIM-3,CS067,"Sellers was born in Santa Monica, California, grew up in New York City before moving to Rome."," Sellers was born in Santa Monica, California.  He grew up in New York City.  He moved to Rome.", He moved to Rome.
CS068-SIM-1,CS068,"He received his BA from the University of Chicago in 1989, and his PhD in 1993 at UCLA where his advisor was Basil Gordon.",He received his BA from the University of Chicago in 1989.He received his PhD in 1993 from UCLA.His advisor was Basil Gordon.,He received his BA from the University of Chicago in 1989.He received his PhD in 1993 from UCLA.His advisor was Basil Gordon.
CS069-SIM-1,CS069,"She walked out on their wedding, and she currently is single and holds intense anger towards Richard for ruining their wedding, and also became furious to learn she is pregnant, even though Richard told her he got a vasectomy.", She walked out on their wedding.  She is currently single.  She holds intense anger towards Richard. Richard ruined their wedding.  She became furious to learn she is pregnant.  Richard told her he got a vasectomy., She walked out on their wedding.
CS069-SIM-2,CS069,"She walked out on their wedding, and she currently is single and holds intense anger towards Richard for ruining their wedding, and also became furious to learn she is pregnant, even though Richard told her he got a vasectomy.", She walked out on their wedding.  She is currently single.  She holds intense anger towards Richard. Richard ruined their wedding.  She became furious to learn she is pregnant.  Richard told her he got a vasectomy., She is currently single.
CS069-SIM-3,CS069,"She walked out on their wedding, and she currently is single and holds intense anger towards Richard for ruining their wedding, and also became furious to learn she is pregnant, even though Richard told her he got a vasectomy.", She walked out on their wedding.  She is currently single.  She holds intense anger towards Richard. Richard ruined their wedding.  She became furious to learn she is pregnant.  Richard told her he got a vasectomy., She holds intense anger towards Richard.
CS069-SIM-4,CS069,"She walked out on their wedding, and she currently is single and holds intense anger towards Richard for ruining their wedding, and also became furious to learn she is pregnant, even though Richard told her he got a vasectomy.", She walked out on their wedding.  She is currently single.  She holds intense anger towards Richard. Richard ruined their wedding.  She became furious to learn she is pregnant.  Richard told her he got a vasectomy.,Richard ruined their wedding.
CS069-SIM-5,CS069,"She walked out on their wedding, and she currently is single and holds intense anger towards Richard for ruining their wedding, and also became furious to learn she is pregnant, even though Richard told her he got a vasectomy.", She walked out on their wedding.  She is currently single.  She holds intense anger towards Richard. Richard ruined their wedding.  She became furious to learn she is pregnant.  Richard told her he got a vasectomy., She became furious to learn she is pregnant.
CS069-SIM-6,CS069,"She walked out on their wedding, and she currently is single and holds intense anger towards Richard for ruining their wedding, and also became furious to learn she is pregnant, even though Richard told her he got a vasectomy.", She walked out on their wedding.  She is currently single.  She holds intense anger towards Richard. Richard ruined their wedding.  She became furious to learn she is pregnant.  Richard told her he got a vasectomy., Richard told her he got a vasectomy.
CS070-SIM-1,CS070,"Nisbet married Isabella Frances Fairweather in 1875 and died in London on 1 April 1899, following a longer term lung infection, and was survived by his wife and two children.", Nisbet married Isabella Frances Fairweather in 1875.  Nisbet died in London on 1 April 1899.  Nisbet had a long-term lung infection. Nisbet was survived by his wife and two children., Nisbet married Isabella Frances Fairweather in 1875.
CS070-SIM-2,CS070,"Nisbet married Isabella Frances Fairweather in 1875 and died in London on 1 April 1899, following a longer term lung infection, and was survived by his wife and two children.", Nisbet married Isabella Frances Fairweather in 1875.  Nisbet died in London on 1 April 1899.  Nisbet had a long-term lung infection. Nisbet was survived by his wife and two children., Nisbet died in London on 1 April 1899.
CS070-SIM-3,CS070,"Nisbet married Isabella Frances Fairweather in 1875 and died in London on 1 April 1899, following a longer term lung infection, and was survived by his wife and two children.", Nisbet married Isabella Frances Fairweather in 1875.  Nisbet died in London on 1 April 1899.  Nisbet had a long-term lung infection. Nisbet was survived by his wife and two children., Nisbet had a long-term lung infection.
CS070-SIM-4,CS070,"Nisbet married Isabella Frances Fairweather in 1875 and died in London on 1 April 1899, following a longer term lung infection, and was survived by his wife and two children.", Nisbet married Isabella Frances Fairweather in 1875.  Nisbet died in London on 1 April 1899.  Nisbet had a long-term lung infection. Nisbet was survived by his wife and two children.,Nisbet was survived by his wife and two children.
CS071-SIM-1,CS071,"Nisbet married Isabella Frances Fairweather in 1875 and died in London on 1 April 1899, following a longer term lung infection, and was survived by his wife and two children.", Nisbet married Isabella Frances Fairweather in 1875.  He died in London on 1 April 1899.  He had a long-term lung infection. He was survived by his wife and two children., Nisbet married Isabella Frances Fairweather in 1875.
CS071-SIM-2,CS071,"Nisbet married Isabella Frances Fairweather in 1875 and died in London on 1 April 1899, following a longer term lung infection, and was survived by his wife and two children.", Nisbet married Isabella Frances Fairweather in 1875.  He died in London on 1 April 1899.  He had a long-term lung infection. He was survived by his wife and two children., He died in London on 1 April 1899.
CS071-SIM-3,CS071,"Nisbet married Isabella Frances Fairweather in 1875 and died in London on 1 April 1899, following a longer term lung infection, and was survived by his wife and two children.", Nisbet married Isabella Frances Fairweather in 1875.  He died in London on 1 April 1899.  He had a long-term lung infection. He was survived by his wife and two children., He had a long-term lung infection.
CS071-SIM-4,CS071,"Nisbet married Isabella Frances Fairweather in 1875 and died in London on 1 April 1899, following a longer term lung infection, and was survived by his wife and two children.", Nisbet married Isabella Frances Fairweather in 1875.  He died in London on 1 April 1899.  He had a long-term lung infection. He was survived by his wife and two children.,He was survived by his wife and two children.
CS072-SIM-1,CS072,The Dark Knight is an enclosed steel roller coaster that is currently operating at Six Flags Great Adventure., The Dark Knight is a steel roller coaster.  It is operating at Six Flags Great Adventure.  The Dark Knight is enclosed., The Dark Knight is a steel roller coaster.
CS072-SIM-2,CS072,The Dark Knight is an enclosed steel roller coaster that is currently operating at Six Flags Great Adventure., The Dark Knight is a steel roller coaster.  It is operating at Six Flags Great Adventure.  The Dark Knight is enclosed., It is operating at Six Flags Great Adventure.
CS072-SIM-3,CS072,The Dark Knight is an enclosed steel roller coaster that is currently operating at Six Flags Great Adventure., The Dark Knight is a steel roller coaster.  It is operating at Six Flags Great Adventure.  The Dark Knight is enclosed., The Dark Knight is enclosed.
CS073-SIM-1,CS073,Sampras went on to win the match in four sets and announced his retirement from the game at 2003 US Open., Sampras won the match in four sets.  Sampras announced his retirement from the game at 2003 US Open., Sampras won the match in four sets.
CS073-SIM-2,CS073,Sampras went on to win the match in four sets and announced his retirement from the game at 2003 US Open., Sampras won the match in four sets.  Sampras announced his retirement from the game at 2003 US Open., Sampras announced his retirement from the game at 2003 US Open.
CS074-SIM-1,CS074,Sampras went on to win the match in four sets and announced his retirement from the game at 2003 US Open., Sampras won the match in four sets.  He announced his retirement from the game at 2003 US Open., Sampras won the match in four sets.
CS074-SIM-2,CS074,Sampras went on to win the match in four sets and announced his retirement from the game at 2003 US Open., Sampras won the match in four sets.  He announced his retirement from the game at 2003 US Open., He announced his retirement from the game at 2003 US Open.
CS075-SIM-1,CS075,"Then the result only says that it would be better if low utility people had not existed, a statement with little bearing on practical morals.",Low utility people should not exist. This statement has minimal practical moral implications.,Low utility people should not exist.
CS075-SIM-2,CS075,"Then the result only says that it would be better if low utility people had not existed, a statement with little bearing on practical morals.",Low utility people should not exist. This statement has minimal practical moral implications.,This statement has minimal practical moral implications.
CS076-SIM-1,CS076,"Then the result only says that it would be better if low utility people had not existed, a statement with little bearing on practical morals.",'Low utility people should not exist' is a statement with little bearing on practical morals.It would be better if low utility people had not existed.,'Low utility people should not exist' is a statement with little bearing on practical morals.
CS076-SIM-2,CS076,"Then the result only says that it would be better if low utility people had not existed, a statement with little bearing on practical morals.",Low utility people should not exist' is a statement with little bearing on practical morals.It would be better if low utility people had not existed.,It would be better if low utility people had not existed.
CS077-SIM-1,CS077,"However, established New England political interests feared the growth of the West and a majority in the Federalist Party opposed the purchase."," Established New England political interests feared the growth of the West.  A majority in the Federalist Party opposed the purchase.  However, these two desires clashed.", Established New England political interests feared the growth of the West.
CS077-SIM-2,CS077,"However, established New England political interests feared the growth of the West and a majority in the Federalist Party opposed the purchase."," Established New England political interests feared the growth of the West.  A majority in the Federalist Party opposed the purchase.  However, these two desires clashed.", A majority in the Federalist Party opposed the purchase.
CS077-SIM-3,CS077,"However, established New England political interests feared the growth of the West and a majority in the Federalist Party opposed the purchase."," Established New England political interests feared the growth of the West.  A majority in the Federalist Party opposed the purchase.  However, these two desires clashed."," However, these two desires clashed."
CS078-SIM-1,CS078,"However, established New England political interests feared the growth of the West and a majority in the Federalist Party opposed the purchase."," Established New England political interests feared the growth of the West.  A majority of the Federalist Party opposed the purchase.  However, both fears were present.", Established New England political interests feared the growth of the West.
CS078-SIM-2,CS078,"However, established New England political interests feared the growth of the West and a majority in the Federalist Party opposed the purchase."," Established New England political interests feared the growth of the West.  A majority of the Federalist Party opposed the purchase.  However, both fears were present.", A majority of the Federalist Party opposed the purchase.
CS078-SIM-3,CS078,"However, established New England political interests feared the growth of the West and a majority in the Federalist Party opposed the purchase."," Established New England political interests feared the growth of the West.  A majority of the Federalist Party opposed the purchase.  However, both fears were present."," However, both fears were present."
CS079-SIM-1,CS079,Mussolini even had his sights set on the former German colony of Cameroon and a territorial corridor connecting that territory to Libya., Mussolini wanted Cameroon and a corridor to Libya.  Mussolini wanted to control Cameroon and a corridor between it and Libya.  He wanted to take over Cameroon and create a passageway between it and Libya. Mussolini had ambitions to gain Cameroon and a route linking it to Libya., Mussolini wanted Cameroon and a corridor to Libya.
CS079-SIM-2,CS079,Mussolini even had his sights set on the former German colony of Cameroon and a territorial corridor connecting that territory to Libya., Mussolini wanted Cameroon and a corridor to Libya.  Mussolini wanted to control Cameroon and a corridor between it and Libya.  He wanted to take over Cameroon and create a passageway between it and Libya. Mussolini had ambitions to gain Cameroon and a route linking it to Libya., Mussolini wanted to control Cameroon and a corridor between it and Libya.
CS079-SIM-3,CS079,Mussolini even had his sights set on the former German colony of Cameroon and a territorial corridor connecting that territory to Libya., Mussolini wanted Cameroon and a corridor to Libya.  Mussolini wanted to control Cameroon and a corridor between it and Libya.  He wanted to take over Cameroon and create a passageway between it and Libya. Mussolini had ambitions to gain Cameroon and a route linking it to Libya., He wanted to take over Cameroon and create a passageway between it and Libya.
CS079-SIM-4,CS079,Mussolini even had his sights set on the former German colony of Cameroon and a territorial corridor connecting that territory to Libya., Mussolini wanted Cameroon and a corridor to Libya.  Mussolini wanted to control Cameroon and a corridor between it and Libya.  He wanted to take over Cameroon and create a passageway between it and Libya. Mussolini had ambitions to gain Cameroon and a route linking it to Libya.,Mussolini had ambitions to gain Cameroon and a route linking it to Libya.
CS080-SIM-1,CS080,Mussolini even had his sights set on the former German colony of Cameroon and a territorial corridor connecting that territory to Libya., Mussolini sought to acquire Cameroon.  He also wanted a corridor linking Cameroon with Libya., Mussolini sought to acquire Cameroon.
CS080-SIM-2,CS080,Mussolini even had his sights set on the former German colony of Cameroon and a territorial corridor connecting that territory to Libya., Mussolini sought to acquire Cameroon.  He also wanted a corridor linking Cameroon with Libya., He also wanted a corridor linking Cameroon with Libya.
CS081-SIM-1,CS081,These converts to Catholicism fled the Spanish Inquisition and came to live in the New World where they intermarried with the Native Americans and old Christians who populated the American Southwest., These converts to Catholicism fled the Spanish Inquisition.  They came to live in the New World.  They intermarried with the Native Americans and old Christians. The American Southwest was populated by these groups., These converts to Catholicism fled the Spanish Inquisition.
CS081-SIM-2,CS081,These converts to Catholicism fled the Spanish Inquisition and came to live in the New World where they intermarried with the Native Americans and old Christians who populated the American Southwest., These converts to Catholicism fled the Spanish Inquisition.  They came to live in the New World.  They intermarried with the Native Americans and old Christians. The American Southwest was populated by these groups., They came to live in the New World.
CS081-SIM-3,CS081,These converts to Catholicism fled the Spanish Inquisition and came to live in the New World where they intermarried with the Native Americans and old Christians who populated the American Southwest., These converts to Catholicism fled the Spanish Inquisition.  They came to live in the New World.  They intermarried with the Native Americans and old Christians. The American Southwest was populated by these groups., They intermarried with the Native Americans and old Christians.
CS081-SIM-4,CS081,These converts to Catholicism fled the Spanish Inquisition and came to live in the New World where they intermarried with the Native Americans and old Christians who populated the American Southwest., These converts to Catholicism fled the Spanish Inquisition.  They came to live in the New World.  They intermarried with the Native Americans and old Christians. The American Southwest was populated by these groups.,The American Southwest was populated by these groups.
CS082-SIM-1,CS082,These converts to Catholicism fled the Spanish Inquisition and came to live in the New World where they intermarried with the Native Americans and old Christians who populated the American Southwest., These converts fled the Spanish Inquisition.  They came to live in the New World.  They intermarried with Native Americans and old Christians. The American Southwest was populated by these people., These converts fled the Spanish Inquisition.
CS082-SIM-2,CS082,These converts to Catholicism fled the Spanish Inquisition and came to live in the New World where they intermarried with the Native Americans and old Christians who populated the American Southwest., These converts fled the Spanish Inquisition.  They came to live in the New World.  They intermarried with Native Americans and old Christians. The American Southwest was populated by these people., They came to live in the New World.
CS082-SIM-3,CS082,These converts to Catholicism fled the Spanish Inquisition and came to live in the New World where they intermarried with the Native Americans and old Christians who populated the American Southwest., These converts fled the Spanish Inquisition.  They came to live in the New World.  They intermarried with Native Americans and old Christians. The American Southwest was populated by these people., They intermarried with Native Americans and old Christians.
