CS164,"Shortly after the death of his wife, Bavo decided to reform himself upon hearing a sermon preached by a monk, Saint Amand. "," Bavo decided to reform himself after his wife's death. Bavo heard a sermon preached by a monk, Saint Amand. Bavo was inspired to change his life after hearing the sermon. "
CS165,"It was founded in 1999 by Anshu Gupta, who left his a corporate job to start the organisation in Sarita Vihar, New Delhi. "," Anshu Gupta founded the organisation in 1999. He left his corporate job to begin the organisation. The organisation was founded in Sarita Vihar, New Delhi. "
CS166,"It was founded in 1999 by Anshu Gupta, who left his a corporate job to start the organisation in Sarita Vihar, New Delhi. "," Anshu Gupta founded it in 1999. He left his corporate job to start the organisation. It was located in Sarita Vihar, New Delhi. "
CS167,"The ferry runs from Ferry Lane in Shepperton to the south bank of the river a short walk from Thames Street, Weybridge, and is situated just below Shepperton Lock on the reach above Sunbury Lock. ", The ferry runs from Ferry Lane in Shepperton. The ferry goes to the south bank of the river. The south bank is a short walk from Thames Street in Weybridge. The ferry is situated just below Shepperton Lock. Shepperton Lock is on the reach above Sunbury Lock. 
CS168,"It contains approximately 150 young, very hot stars that are many times larger and more massive than the Sun. Such stars live for only a few million years before exhausting their hydrogen fuel, due to their extreme luminosity. ", It has around 150 young stars that are more massive and larger than the Sun. These stars possess a very high luminosity and their life span is only a few million years. 
CS169,Palladio Film is an International production company based in Cologne and London that specializes in feature films and documentaries. , Palladio Film is an international production company. Palladio Film is based in Cologne and London. Palladio Film specializes in feature films and documentaries. 
CS170,Palladio Film is an International production company based in Cologne and London that specializes in feature films and documentaries. , Palladio Film is an International production company. The company is based in Cologne and London. They specialize in feature films and documentaries. 
CS171,"He is an international speaker and writer, 24 of his books have been published. ", He is an international speaker and writer. 24 of his books have been published. 
CS172,"He is an international speaker and writer, 24 of his books have been published. ",He is an international speaker and writer. 24 of his books have been published. 
CS173,"He is an international speaker and writer, 24 of his books have been published. ", He is an international speaker and writer. 24 of his books have been published. 
CS174,"In 1967, the Ngondoma Dam was constructed on the river 67km northwest of the Kwekwe by air, and 54km southwest of Kadoma by air, to supply water to Empress Nickel Mine and Ngondoma Irrigation Scheme. ", The Ngondoma Dam was built in 1967. It was located 67km north-west of Kwekwe and 54km south-west of Kadoma. The Dam supplied water to Empress Nickel Mine and Ngondoma Irrigation Scheme. 
CS175,"In the article, Mitchum does not discredit those who have come out, still praising them for their bravery, instead he acknowledges how coming out may not always be safe for LGBT people a part of multiple marginalized communities. ", Mitchum praises those who have come out. Mitchum acknowledges that coming out may not be safe for LGBT people in multiple marginalized communities. 
CS176,"In the article, Mitchum does not discredit those who have come out, still praising them for their bravery, instead he acknowledges how coming out may not always be safe for LGBT people a part of multiple marginalized communities. ", Mitchum praises those who have come out for their bravery. Mitchum acknowledges that coming out may not be safe for LGBT people in marginalized communities. 
CS177,"But most of them speak the local Oromo, Harari or Somali languages. In Ethiopia, they are Usually known as Qallu. ","Most people in Ethiopia speak Oromo, Harari or Somali. The languages are often referred to as Qallu. "
CS178,She was involved in a number of activities at Duke and served as treasurer of Chi Omega sorority and as president of the field hockey club. , She was involved in activities at Duke. She served as treasurer of Chi Omega sorority. She was president of the field hockey club. 
CS179,She was involved in a number of activities at Duke and served as treasurer of Chi Omega sorority and as president of the field hockey club. , She served as treasurer of Chi Omega sorority. She served as president of the field hockey club. She was involved in activities at Duke. 
CS180,She was involved in a number of activities at Duke and served as treasurer of Chi Omega sorority and as president of the field hockey club. , She was involved in activities at Duke. She served as treasurer of Chi Omega sorority. She served as president of the field hockey club. 
CS181,"On June 6, 2010 a weak tornado touched down and damaged the Fermi 2 generator building and forced an automatic shutdown leaving over 30,000 people without power in the area. "," A tornado touched down on June 6, 2010. It damaged the Fermi 2 generator building. The tornado caused an automatic shutdown. Over 30,000 people lost power in the area. "
CS182,"On June 6, 2010 a weak tornado touched down and damaged the Fermi 2 generator building and forced an automatic shutdown leaving over 30,000 people without power in the area. "," A weak tornado touched down on June 6, 2010. It damaged the Fermi 2 generator building. The tornado caused an automatic shutdown. Over 30,000 people were left without power in the area. "
CS183,"Its definition varies among the various jurisdictions limiting or prohibiting assault weapon manufacture, importation, sale, or possession, and legislative attempts are often made to change the definitions. "," Various jurisdictions have different definitions of assault weapons. Governments have tried to change the definitions of assault weapons. Manufacture, importation, sale and possession of assault weapons are limited or prohibited in many jurisdictions. Laws regarding assault weapons are often amended. "
CS184,"Its definition varies among the various jurisdictions limiting or prohibiting assault weapon manufacture, importation, sale, or possession, and legislative attempts are often made to change the definitions. "," Different jurisdictions have varying definitions of assault weapons. Attempts are made to change the definition of assault weapons. Manufacture, importation, sale, and possession of assault weapons is either limited or prohibited. Legislatures try to alter definitions of assault weapons. "
CS185,"Its definition varies among the various jurisdictions limiting or prohibiting assault weapon manufacture, importation, sale, or possession, and legislative attempts are often made to change the definitions. "," Its definition varies in different jurisdictions. Manufacture, importation, sale, and possession of assault weapons can be limited or prohibited. Legislative attempts are often made to change the definitions of assault weapons. "
CS186,"The availability of timber also influenced the style of architecture with timber buildings prevailing in Scandinavia, and the availability of timber methods of roof construction across Europe. ", Timber influenced architecture in Scandinavia. Timber was used to construct roofs in Europe. 
CS187,"Faizi goes to Switzerland to study hotel management at the University of Lausanne and when he returns with much fanfare after the course, it is revealed that he has secretly studied to become a chef and not hotel management. ", Faizi is going to Switzerland for studying hotel management at the University of Lausanne. He returns with much fanfare after completing the course. It is revealed that he has secretly studied to become a chef. He has not studied hotel management. 
CS188,"Daniel is mortally wounded, but before he dies, he gives Arytom his reward anyway, an envelope containing directions to a functioning missile silo. ", Daniel is mortally wounded. He gives Arytom his reward. The reward is an envelope. Inside the envelope is directions to a functioning missile silo. 
CS189,"Daniel is mortally wounded, but before he dies, he gives Arytom his reward anyway, an envelope containing directions to a functioning missile silo. ", Daniel is mortally wounded. He gives Arytom his reward. The reward is an envelope containing directions to a functioning missile silo. 
CS190,"Daniel is mortally wounded, but before he dies, he gives Arytom his reward anyway, an envelope containing directions to a functioning missile silo. ", Daniel is mortally wounded. He gives Arytom his reward anyway. The reward is an envelope containing directions to a functioning missile silo. 
CS191,"After Reformation Day, the band began experimenting with altered states of consiousness and longer, freeform improvised pieces of music, frequently rehearsingthrough the night jamming over the same riff for extended periods of time. "," The band began experimenting with altered states of consiousness after Reformation Day. They frequently rehearsed through the night jamming over the same riff. They played extended periods of time on longer, freeform improvised pieces of music. "
CS192,"After Reformation Day, the band began experimenting with altered states of consiousness and longer, freeform improvised pieces of music, frequently rehearsingthrough the night jamming over the same riff for extended periods of time. ", The band began experimenting with altered states of consiousness after Reformation Day. They frequently rehearsed through the night jamming over the same riff for extended periods of time. They improvised longer pieces of music. 
CS193,"After Reformation Day, the band began experimenting with altered states of consiousness and longer, freeform improvised pieces of music, frequently rehearsingthrough the night jamming over the same riff for extended periods of time. "," The band began experimenting with altered states of consciousness after Reformation Day. They frequently rehearsed through the night jamming over the same riff for extended periods of time. They created longer, freeform improvised pieces of music. "
CS194,"John von Neumann studied the properties of the group of equivalences that make a paradoxical decomposition possible, identifying the class of amenable groups, for which no paradoxical decompositions exist. ", John von Neumann studied equivalence groups. He identified the class of amenable groups. These groups had no paradoxical decompositions. 
CS195,"Following the end of the war, angry crowds burned his books in public in major Norwegian cities and Hamsun was confined for several months in a psychiatric hospital. ", Angry crowds burned his books in public after the war ended. Hamsun was imprisoned in a psychiatric hospital for several months. 
CS196,"Following the end of the war, angry crowds burned his books in public in major Norwegian cities and Hamsun was confined for several months in a psychiatric hospital. ", Angry crowds burned his books in public after the war ended. Hamsun was confined to a psychiatric hospital for several months. 
CS197,He is a hypnotist and also an I Ching practitioner and has experimented successfully with occult therapeutic techniques. , He is a hypnotist. He is an I Ching practitioner. He has experimented successfully with occult therapeutic techniques. 
CS198,"In the film Amasova is an agent of the KGB, however, in the novelisation by Christopher Wood, Amasova is an agent of Otdyel IV, a department of SMERSH. ", Amasova is an agent of the KGB in the film. Amasova is an agent of Otdyel IV in the novelisation by Christopher Wood. SMERSH is a department of Otdyel IV. 
CS199,"Furthermore, separation of the reaction components from the starting material is much simpler than with traditional organic solvents, merely by allowing it to evaporate into the air or recycling it by condensation into a cold recovery vessel. ", Separation of the reaction components is simpler with non-traditional solvents. Evaporation and condensation can be used to separate reaction components. Evaporation of the solvent into the air is a viable option for separating reaction components. Recycling of the solvent by condensing it into a cold vessel is also possible. 
CS200,"Furthermore, separation of the reaction components from the starting material is much simpler than with traditional organic solvents, merely by allowing it to evaporate into the air or recycling it by condensation into a cold recovery vessel. "," Separation of the reaction components from the starting material is simpler than with traditional organic solvents. Evaporation into the air or recycling it by condensation into a cold recovery vessel simplifies separation. Furthermore, separation is simpler with this method. "
CS201,"On July 3, 2013, Morrison pleaded guilty to threatening and breach of peace charges and the strangulation charge was dropped in April 2014. "," Morrison pleaded guilty to threatening and breach of peace charges on July 3, 2013. The strangulation charge was dropped in April 2014. "
CS202,"On July 3, 2013, Morrison pleaded guilty to threatening and breach of peace charges and the strangulation charge was dropped in April 2014. "," Morrison pleaded guilty on July 3, 2013. The strangulation charge was dropped in April 2014. "
CS203,"As it is updated manually it does not reflect the current content of either site, however it includes versions of articles that have been previously deleted. ", It is updated manually. It does not reflect the current content of either site. It includes versions of articles that have been previously deleted. 
CS204,"As it is updated manually it does not reflect the current content of either site, however it includes versions of articles that have been previously deleted. ", It is updated manually. It does not reflect the current content of either site. It includes versions of articles that have been previously deleted. 
CS205,"Salt Lake City lies between the Wasatch Range and the Mount Nebo, a triple peak rising above Nephi, Utah at the southern end of the range, is the highest peak of the Wasatch. "," Salt Lake City is between the Wasatch Range and the Mount Nebo. Nephi, Utah lies at the southern end of the Wasatch Range. Mount Nebo is the highest peak in the Wasatch Range. "
CS206,"Salt Lake City lies between the Wasatch Range and the Mount Nebo, a triple peak rising above Nephi, Utah at the southern end of the range, is the highest peak of the Wasatch. "," Salt Lake City is located between the Wasatch Range and Mount Nebo. Mount Nebo, which rises above Nephi, Utah, is the highest peak in the Wasatch Range. "
CS207,"The islands of the Philippines are inhabited by a number of different ethnolinguistic groups, the majority of whose own languages are Austronesian in origin. ", The Philippines has many islands. Several ethnic groups inhabit the Philippine islands. Most of their languages come from Austronesian. 
CS208,"The islands of the Philippines are inhabited by a number of different ethnolinguistic groups, the majority of whose own languages are Austronesian in origin. ", The Philippines have many islands. These islands are home to many ethnic groups. Most of the languages spoken in the islands are Austronesian. 
CS209,"The islands of the Philippines are inhabited by a number of different ethnolinguistic groups, the majority of whose own languages are Austronesian in origin. ", The Philippines have many inhabited islands. A variety of ethnolinguistic groups live on the islands. Most of these languages are Austronesian. 
CS210,The Program is conducted by Jull Weber from Puerto Rico and Hony Estrella from the Dominican Republic. , Jull Weber is from Puerto Rico. Hony Estrella is from the Dominican Republic. The Program is conducted by Jull Weber and Hony Estrella. 
CS211,"Harry Binswanger was born and raised in Richmond, Virginia, and is a scion of Binswanger Glass Co. , founded in 1872 by Samuel Binswanger. "," Harry Binswanger was born in Richmond, Virginia. Harry Binswanger was raised in Richmond, Virginia. Binswanger Glass Co. was founded in 1872 by Samuel Binswanger. "
CS212,"On March 2, 1901 the U. S. Congress passed the Spooner Amendment to the Army Appropriation Act, providing legislative authority for the President to proceed with the establishment of a civil government in the Philippines. "," The U. S. Congress passed the Spooner Amendment on March 2, 1902. The Amendment was to the Army Appropriation Act. It provided authority for the President to establish a civil government in the Philippines. "
CS213,"On March 2, 1901 the U. S. Congress passed the Spooner Amendment to the Army Appropriation Act, providing legislative authority for the President to proceed with the establishment of a civil government in the Philippines. "," The Spooner Amendment was passed by Congress on March 2, 1902. The amendment allowed the President to create a civil government in the Philippines. The Spooner Amendment was an amendment to the Army Appropriation Act. The U. S. Congress passed the Spooner Amendment in 190"
CS214,By 1295 CE Lohr had grown in size and importance and had become center of the County Rieneck. , Lohr grew in size and importance by 1295 CE. It had become the center of the County Rieneck by 1295CE. 
CS215,"The Green Memorial Hospital in Manipay, Sri Lanka was founded by Dr Samuel Fisk Green in 1848. "," Dr Samuel Fisk Green founded The Green Memorial Hospital in Manipay, Sri Lanka in 1848. The Green Memorial Hospital in Manipay, Sri Lanka was established in 1848. The Green Memorial Hospital was set up by Dr Samuel Fisk Green in 1848. In 1848, Dr Samuel Fisk Green established The Green Memorial Hospital in Manipay, Sri Lanka. "
CS216,"The Green Memorial Hospital in Manipay, Sri Lanka was founded by Dr Samuel Fisk Green in 1848. "," Dr Samuel Fisk Green founded the Green Memorial Hospital in Manipay, Sri Lanka in 1848. The Green Memorial Hospital was established in Manipay, Sri Lanka in 1848. Dr Green established the Green Memorial Hospital in Sri Lanka in 1848. The Green Memorial Hospital originated in Manipay, Sri Lanka in 1848. 1848 marked the founding of the Green Memorial Hospital in Manipay, Sri Lanka. "
CS217,"The Green Memorial Hospital in Manipay, Sri Lanka was founded by Dr Samuel Fisk Green in 1848. "," Dr Samuel Fisk Green founded the Green Memorial Hospital in Manipay, Sri Lanka in 1848. The Green Memorial Hospital was established in Manipay, Sri Lanka in 1848. 1848 saw the founding of the Green Memorial Hospital in Manipay, Sri Lanka. Dr Samuel Fisk Green is the founder of the Green Memorial Hospital in Manipay, Sri Lanka. "
CS218,"As Canadian cavalry fought through the wood, they were channel eastwards by German machine gun fire, simultaneously, units of the Canadian Dragoons were forced to wheel into the woods at the north due to German attack. ", Canadian cavalry fought through the wood. German machine gun fire forced them eastwards. Units of the Canadian Dragoons wheeled into the woods at the north. German attack caused this action. 
CS219,"As Canadian cavalry fought through the wood, they were channel eastwards by German machine gun fire, simultaneously, units of the Canadian Dragoons were forced to wheel into the woods at the north due to German attack. ", Canadian cavalry fought through the wood. German machine gun fire forced them eastwards. Units of the Canadian Dragoons had to wheel into the woods at the north. German attack caused this movement. 
CS220,"In 2001 Weston Williamson developed and built their offices on Tower Bridge Road, London where they have an office of 60 architects working on a variety of projects. ", Weston Williamson developed and built their offices in 2002. Their offices are located on Tower Bridge Road in London. There is an office of 60 architects working on various projects. 
CS221,"In 2001 Weston Williamson developed and built their offices on Tower Bridge Road, London where they have an office of 60 architects working on a variety of projects. "," In 2001, Weston Williamson developed and built their offices in London. Their office is on Tower Bridge Road. It has 60 architects working on different projects. "
CS222,Giske Bridge was opened in 1987 and had a toll until 2009. , Giske Bridge opened in 1987. Giske Bridge had a toll until 2009. 
CS223,Giske Bridge was opened in 1987 and had a toll until 2009. , Giske Bridge opened in 1987. Giske Bridge had a toll until 2009. 
CS224,"It was built in 1837 and closed down ten years later, but during the American Civil War the furnace came into use again. ", It was built in 1837. It closed down ten years later. The furnace came into use during the American Civil War. 
CS225,"It was built in 1837 and closed down ten years later, but during the American Civil War the furnace came into use again. ", It was built in 1837. It closed down ten years later. The furnace came into use again during the American Civil War. 
CS226,"Stevens was Senate President four four terms, from 2009 to 2012 and led a bipartisan coalition of 10 Democrats and 6 Republicans. ",Stevens was Senate President for four terms from 2009 to 2012. He led a bipartisan coalition of 10 Democrats and 6 Republicans. 
CS227,"Both have ancient roots as storytelling and artistic devices, and most cultures have traditional fables with anthropomorphized animals as characters. ", Both storytelling and art have ancient roots. Most cultures have traditional fables with animals as characters. Fables often feature animals in human-like roles. 
CS228,"Both have ancient roots as storytelling and artistic devices, and most cultures have traditional fables with anthropomorphized animals as characters. ", Both storytelling and art have ancient roots. Most cultures have traditional fables with animals as characters. Animals were given human-like characteristics in traditional fables. 
CS229,"Both have ancient roots as storytelling and artistic devices, and most cultures have traditional fables with anthropomorphized animals as characters. ", Both storytelling and art have ancient roots. Most cultures have traditional fables with animals that take on human characteristics. 
CS230,"So it was up to private individuals to provide priests, temples, sacrifices for other deities and it was for this purpose that many of the religious clubs were created. ","1) Private individuals provided priests, temples and sacrifices for other deities. 2) Religious clubs were created for this purpose. "
CS231,"So it was up to private individuals to provide priests, temples, sacrifices for other deities and it was for this purpose that many of the religious clubs were created. "," Private individuals provided priests, temples, and sacrifices for other deities. Many religious clubs were created for this purpose. "
CS232,"So it was up to private individuals to provide priests, temples, sacrifices for other deities and it was for this purpose that many of the religious clubs were created. "," Private individuals provided priests, temples, and sacrifices for other deities. Many religious clubs were created for this purpose. "
CS233,"He has won 48 events on the Japan Golf Tour, where he was the leading money winner in 1982, 1983, 1985 and 1986. "," He has won 48 events on the Japan Golf Tour. He was the leading money winner in 1982, 1983, 1985 and 1986. "
CS234,"He has won 48 events on the Japan Golf Tour, where he was the leading money winner in 1982, 1983, 1985 and 1986. ","He has won 48 events on the Japan Golf Tour. He was the leading money winner in 1982, 1983, 1985 and 1986. "
CS235,The Urchin Software Configuration Management system is an free and open source initiative to provide an enterprise scale solution to managing the configuration of many software applications running on many servers across an enterprise. , The Urchin Software Configuration Management system is free and open source. It provides an enterprise scale solution to manage the configuration of many software applications. These applications run on many servers across an enterprise. 
CS236,The Urchin Software Configuration Management system is an free and open source initiative to provide an enterprise scale solution to managing the configuration of many software applications running on many servers across an enterprise. , The Urchin Software Configuration Management system is free and open source. It provides an enterprise scale solution for managing configurations of many software applications. These applications run on many servers across an enterprise. 
CS237,"Unlike most other neurotransmitters that only transmit information from a presynaptic to a postsynaptic neuron, the small nitric oxide molecule can diffuse all over and can thereby act on several nearby neurons, even on those not connected by a synapse. ", Nitric oxide molecules can diffuse all over. Nitric oxide molecules can act on several nearby neurons. Nitric oxide molecules can act on neurons not connected by synapses. Most neurotransmitters only transmit information from one neuron to another. 
CS238,"Unlike most other neurotransmitters that only transmit information from a presynaptic to a postsynaptic neuron, the small nitric oxide molecule can diffuse all over and can thereby act on several nearby neurons, even on those not connected by a synapse. ","Unlike most other neurotransmitters, the small nitric oxide molecule can diffuse all over. It can act on several nearby neurons even those not connected by a synapse. "
CS239,During latent infection a viral RNA transcript inhibits expression of the gene encoding ICP0 via an antisense RNA mechanism. , Viral RNA transcript inhibits expression of ICP0 gene. Antisense RNA mechanism is used during latent infection. 
CS240,During latent infection a viral RNA transcript inhibits expression of the gene encoding ICP0 via an antisense RNA mechanism. ," During latent infection, a viral RNA transcript inhibits expression of the gene. ICP0 is inhibited by an antisense RNA mechanism. A viral RNA transcript inhibits gene expression during latent infection. An antisense RNA mechanism inhibits ICP0 expression. "
CS241,"Referred in the media as the Prince of Tollywood, he is one of the most popular and influential actors of Telugu cinema, and is described as the superstar of Telugu cinema by the audience. ", He is referred to as the Prince of Tollywood in the media. He is a very popular and influential actor in Telugu cinema. The audience have labelled him as the superstar of Telugu cinema. 
CS242,"Referred in the media as the Prince of Tollywood, he is one of the most popular and influential actors of Telugu cinema, and is described as the superstar of Telugu cinema by the audience. ", He is widely referred to as the Prince of Tollywood in the media. He is one of the most popular and influential actors in Telugu cinema. The audience describe him as the superstar of Telugu cinema. 
CS243,"Referred in the media as the Prince of Tollywood, he is one of the most popular and influential actors of Telugu cinema, and is described as the superstar of Telugu cinema by the audience. ", He is referred to as the Prince of Tollywood in the media. He is a popular and influential actor in Telugu cinema. The audience describe him as the superstar of Telugu cinema. 
CS244,"The school is architecturally divided into the primary and secondary, bisected by the entrance road and connected via an underpass and a gymnasium with a mezzanine, sometimes used as an art gallery. ", The school is divided into two sections. It is bisected by an entrance road. It is connected by an underpass and a gymnasium with a mezzanine. The mezzanine is sometimes used as an art gallery. 
CS245,"The school is architecturally divided into the primary and secondary, bisected by the entrance road and connected via an underpass and a gymnasium with a mezzanine, sometimes used as an art gallery. ", The school is divided into primary and secondary sections. It is bisected by an entrance road. It is connected by an underpass and a gymnasium. The gymnasium has a mezzanine. The mezzanine is sometimes used as an art gallery. 
CS246,"As the only ethnic Chinese peer in The House of Lords, Lord Wei also takes an interest in British Chinese community issues, particularly in social reform and also economic, cultural and cultural ties between the UK and China. "," Lord Wei is the only ethnic Chinese peer in The House of Lords. He takes an interest in British Chinese community issues. He focuses particularly on social reform. He also works to strengthen economic, cultural and cultural ties between the UK and China. "
CS247,"Upon moving to New York City in 2004 from Nashville, Jim found a position at Marvel Comics handling publicity and PR for publishing while managing press and panels at conventions. ", Jim moved to New York City in 2004 from Nashville. He found a position at Marvel Comics. He handled publicity and PR for publishing. He managed press and panels at conventions. 
CS248,"Upon moving to New York City in 2004 from Nashville, Jim found a position at Marvel Comics handling publicity and PR for publishing while managing press and panels at conventions. ", Jim moved to New York City in 2004 from Nashville. Jim found a job at Marvel Comics. His role was handling publicity and PR for publishing. He also managed press and panels at conventions. 
CS249,"French reviews of the offensive, found that reserves had moved close to the front, ready to exploit a breakthrough and had advanced on time, then bunched up with the leading divisions, blocked the lines of communication and suffered many casualties while held up. ", French reviews of the offensive found that reserves had moved close to the front. The reserves were ready to exploit a breakthrough. They had advanced on time. The reserves bunched up with the leading divisions. This blocked the lines of communication. The reserves suffered many casualties while held up. 
CS250,The site of Faillouox is steeped in five centuries of history and the first recorded mention of the site can be traced back to the year 1445. , Faillouox has been around for five centuries. The first mention of Faillouox was in 1445. 
CS251,The site of Faillouox is steeped in five centuries of history and the first recorded mention of the site can be traced back to the year 1445. , Faillouox has a long history of five centuries. The earliest record of Faillouox dates back to 1445. 
CS252,"After careful condideration, it was decided to sell the premises at Great Patrick Street, Belfast, and build a new feed mill and office block in the Belfast Harbour Estate. ", It was decided to sell the premises at Great Patrick Street. A new feed mill and office block will be built in the Belfast Harbour Estate. 
CS253,"Active shutter 3D systems are used to present 3D films in some theaters, and they can be used to present 3D images on CRT, plasma, LCD and other types of video displays. "," Active shutter 3D systems are used for 3D films in theaters. They can also present 3D images on CRT, plasma and LCD displays. 3D films and images can be displayed with Active shutter 3D systems. "
CS254,"Active shutter 3D systems are used to present 3D films in some theaters, and they can be used to present 3D images on CRT, plasma, LCD and other types of video displays. "," Active shutter 3D systems are used to present 3D films in some theaters. They can be used for 3D images on CRT, plasma, LCD and other types of video displays. "
CS255,"Active shutter 3D systems are used to present 3D films in some theaters, and they can be used to present 3D images on CRT, plasma, LCD and other types of video displays. "," Active shutter 3D systems are used to present 3D films. They can be used to present 3D images on CRT, plasma, LCD and other types of video displays. "
CS256,"They live in Pleasanton, Florida, and have two sons, Mr. T and Pain played football at Brown University and Mike Rowe attended Monsters University where he started as bench warmer on the football team. ","They live in Pleasanton, Florida. They have two sons. Mr. T and Pain played football at Brown University. Mike Rowe attended Monsters University. He started as a bench warmer on the football team. "
CS257,"There is no Railway station to Walavne, but the nearest railway station is one in Ranjangaon Road, one of the small village in Parner taluka. ", There is no Railway station in Walavne. The nearest railway station is located in Ranjangaon Road. Ranjangaon Road is a small village in Parner taluka. 
CS258,"There is no Railway station to Walavne, but the nearest railway station is one in Ranjangaon Road, one of the small village in Parner taluka. ", There is no Railway Station in Walavne. The nearest Railway Station is in Ranjangaon Road. Ranjangaon Road is a small village in Parner Taluka. 
CS259,"On his return to Genoa in 1916 he opened his studio and worked mainly as a portrait artist, later enlarging his repertoire to landscapes of his native Liguria, covering the entire region and later on even some neighbouring regions. ", He returned to Genoa in 1916. He opened his studio in Genoa. He worked mainly as a portrait artist. He painted landscapes of his native Liguria. He covered the entire region and some neighbouring regions. 
CS260,"On his return to Genoa in 1916 he opened his studio and worked mainly as a portrait artist, later enlarging his repertoire to landscapes of his native Liguria, covering the entire region and later on even some neighbouring regions. ", He returned to Genoa in 1916. He opened his studio upon his return. He was a portrait artist. He painted landscapes of Liguria. He covered the whole region. He also painted neighbouring regions. 
CS261,"They built a large palace on the hill of Bribir, an ideal place to control the surrounding territory, overseeing all roads and approaches from the sea to the hinterland. ", They built a palace. The palace was large. It was located on the hill of Bribir. It was an ideal place to control the area. It overlooked roads and approaches from the sea. It overlooked the hinterland. 
CS262,"While Arjuna was unaware that Karna was his brother, the latter was apprised of the same by their common mother Kunti and hence even though he was privy to the bond of brotherhood, Karna still wholeheartedly elected to indulge in fratricide. ", Arjuna was unaware of Karna being his brother. Kunti informed Karna of their brotherhood. Karna knew they were brothers. Karna still decided to fight against Arjuna. 
CS263,He obtained his primary schooling in South America and moved to the United States in 1987. ,He got his primary education in South America. He moved to the United States in 1987. 
CS264,"He retained the shipping department and in 1870 renamed it the Anchor Line of Steam Packet and commissioned a pennant for his ships, designed by the artist William Cook, and featuring an anchor. ", He renamed the shipping department to the Anchor Line of Steam Packet in 1870. He commissioned a pennant for his ships designed by the artist William Cook. The pennant featured an anchor. 
CS265,"He moved to Jerusalem at the age of 21 in the early 1990s, where he did his formal training at the Rubin Academy of Music and Dance in Jerusalem receiving his M. A. in piano, studying under Meira Smailovic, Arbo Valdma, and Irina Berkovich. "," He moved to Jerusalem in the early 1990s. He was 21 at the time. He studied at the Rubin Academy of Music and Dance. He received his M. A. in piano. His teachers were Meira Smailovic, Arbo Valdma and Irina Berkovich. "
CS266,"He moved to Jerusalem at the age of 21 in the early 1990s, where he did his formal training at the Rubin Academy of Music and Dance in Jerusalem receiving his M. A. in piano, studying under Meira Smailovic, Arbo Valdma, and Irina Berkovich. ","He moved to Jerusalem in the early 1990s. He was 21 when he moved. He attended the Rubin Academy of Music and Dance in Jerusalem. He got his M. A. in piano. He studied under Meira Smailovic, Arbo Valdma, and Irina Berkovich. "
CS267,La Calle is a port town in this province. , La Calle is a port town. It is in this province. 
CS268,La Calle is a port town in this province. , La Calle is a port town. La Calle is in this province. 
CS269,Kate eventually strengthened to a strong Category 3 hurricane on October 4 and slipped southeast of Newfoundland while a Category 1 hurricane. , Kate became a strong Category 3 hurricane on October 4. Kate moved southeast of Newfoundland as a Category 1 hurricane. 
CS270,"The gestation period for this species of hedgehog ranges from 30 to 40 days and the litter size can vary between 3 to 10 hoglets, and this species often produces two litters in a season. ", Hedgehogs have a gestation period of 30 to 40 days. The litter size can range from 3 to 10 hoglets. This species often produces two litters each season. 
CS271,La Gloria is a municipality of the Department of Cesar located in the Southeastern part of the Department of Cesar in Colombia. , La Gloria is a municipality in the Cesar Department of Colombia. La Gloria is located in the Southeastern part of the Cesar Department. 
CS272,La Gloria is a municipality of the Department of Cesar located in the Southeastern part of the Department of Cesar in Colombia. , La Gloria is in the Southeastern part of Cesar in Colombia. La Gloria is a municipality of Cesar. La Gloria is in Colombia. 
CS273,"It is endemic to Fiji, where it breeds on all the islands except Rotuma. ", It is found only in Fiji. It breeds on all the islands in Fiji except Rotuma. 
CS274,"It is endemic to Fiji, where it breeds on all the islands except Rotuma. ", It is endemic to Fiji. It breeds on all the islands except Rotuma. 
CS275,"It is endemic to Fiji, where it breeds on all the islands except Rotuma. ", It is native to Fiji. It breeds on all the islands in Fiji except Rotuma. 
CS276,"There are approximately 2,000 mantid species worldwide, the majority are found in Asia. "," There are approximately 2,000 mantid species worldwide. The majority of mantid species are found in Asia. "
CS277,"There are approximately 2,000 mantid species worldwide, the majority are found in Asia. "," There are around 2,000 mantid species. Most of these species are found in Asia. "
CS278,"Hopton himself was temporarily blinded the next day by an exploding ammunition cart, which also left the army very short of gunpowder. ", Hopton was temporarily blinded. An ammunition cart exploded. The explosion caused blindness. The army was short of gunpowder. 
CS279,"Hopton himself was temporarily blinded the next day by an exploding ammunition cart, which also left the army very short of gunpowder. ", Hopton was temporarily blinded the next day. An exploding ammunition cart caused Hopton's blindness. The exploding ammunition cart also left the army short of gunpowder. 
CS280,"At the end of three years of construction the new cathedral started its first divine service, with the consecration taking place on July 25, 1848. "," Construction on the new cathedral took three years. The first divine service was held in 1848. The consecration occurred on July 25, 1848. "
CS281,"At the end of three years of construction the new cathedral started its first divine service, with the consecration taking place on July 25, 1848. "," Construction of the new cathedral took three years. The divine service for the new cathedral began in 1848. The consecration of the new cathedral occurred on July 25, 1848. "
CS282,"At the end of three years of construction the new cathedral started its first divine service, with the consecration taking place on July 25, 1848. "," Construction of the new cathedral took three years. The first divine service at the cathedral began on July 25, 1848. The consecration of the cathedral occurred on July 25, 1848. "
